from_address,to_address,distance_km,weight_kg,height_cm,width_cm,length_cm,delivery_option,transport_mode,cost,estimated_time_hours
Chennai,Mumbai,528,92.96,93.5,37.9,16.3,Express,Rail,2240.93,12.4
Mumbai,Bangalore,1816,74.48,40.1,32.9,62.5,Economy,Rail,3130.73,58.3
Bangalore,Mumbai,707,92.1,96.8,15.5,26.2,Normal,Air,15597.53,14.0
Pune,Ahmedabad,1794,1.58,30.9,26.5,69.8,Normal,Air,5427.6,15.5
Mumbai,Ahmedabad,1164,50.07,29.7,5.4,62.5,Normal,Road,3091.59,40.3
Kolkata,Pune,1165,0.54,70.3,64.1,47.8,Express,Rail,2234.19,17.7
Mumbai,Kolkata,1416,43.29,63.2,11.2,76.8,Economy,Air,11958.17,26.7
Ahmedabad,Delhi,555,74.47,93.9,41.6,29.5,Normal,Road,2227.17,31.1
Delhi,Hyderabad,1334,36.68,28.4,16.5,97.6,Normal,Road,2329.36,48.3
Kolkata,Hyderabad,1729,23.78,85.3,90.7,30.8,Economy,Air,17709.76,16.4
Hyderabad,Delhi,740,34.9,44.7,61.0,10.5,Normal,Road,1228.8,35.2
Chennai,Kolkata,863,35.59,23.7,69.3,10.3,Express,Rail,1422.59,28.5
Delhi,Mumbai,361,12.03,25.0,63.7,99.2,Normal,Air,2689.61,10.9
Hyderabad,Kolkata,989,70.08,68.8,63.7,15.3,Express,Rail,3357.22,20.4
Hyderabad,Kolkata,989,93.15,71.8,67.5,19.1,Normal,Air,23709.17,10.7
Pune,Mumbai,1035,42.38,21.8,52.2,12.3,Economy,Rail,1025.54,41.1
Hyderabad,Delhi,740,97.73,62.5,92.9,81.6,Normal,Air,18326.37,15.6
Delhi,Kolkata,776,26.74,44.2,79.3,10.8,Express,Air,7721.76,11.7
Kolkata,Chennai,869,44.94,24.4,84.1,63.5,Economy,Road,1503.45,39.4
Delhi,Chennai,365,35.94,34.5,88.0,88.0,Express,Rail,871.08,14.4
Delhi,Kolkata,776,95.42,39.3,29.9,34.4,Normal,Road,3883.41,36.9
Ahmedabad,Pune,900,2.46,40.0,92.5,45.9,Economy,Road,1336.43,52.9
Ahmedabad,Kolkata,461,81.29,51.4,12.3,66.3,Express,Road,2751.71,27.6
Mumbai,Kolkata,1416,85.16,7.2,21.1,81.0,Economy,Rail,3154.9,46.0
Chennai,Delhi,351,12.28,75.3,52.4,53.8,Express,Road,1036.99,26.7
Mumbai,Pune,1509,70.15,63.7,5.4,60.6,Normal,Road,4831.31,49.6
Kolkata,Hyderabad,1729,82.98,47.3,63.6,10.2,Normal,Rail,4150.95,41.4
Chennai,Delhi,351,61.51,91.9,37.8,71.7,Normal,Rail,631.73,15.6
Pune,Mumbai,1035,19.96,83.2,28.3,90.4,Express,Air,16668.17,20.0
Pune,Delhi,1004,7.09,92.3,24.7,32.6,Economy,Road,604.02,44.3
Mumbai,Bangalore,1816,79.57,43.5,78.2,29.2,Express,Rail,6898.52,30.6
Bangalore,Pune,1219,99.54,93.1,16.3,51.1,Normal,Air,32665.17,10.8
Bangalore,Pune,1219,71.01,9.0,77.0,84.3,Normal,Road,4368.78,53.1
Mumbai,Hyderabad,478,85.14,20.2,81.1,68.7,Normal,Air,9540.07,9.3
Pune,Bangalore,1536,99.14,68.3,15.8,13.1,Economy,Air,32297.91,12.1
Bangalore,Kolkata,1159,55.93,89.3,99.7,69.6,Economy,Air,26661.71,23.6
Ahmedabad,Kolkata,461,88.33,27.8,39.0,34.4,Express,Road,3300.48,25.9
Hyderabad,Delhi,740,91.04,47.9,22.6,42.1,Express,Air,26281.25,21.1
Delhi,Mumbai,361,50.47,29.9,64.2,10.5,Economy,Rail,448.96,18.5
Chennai,Kolkata,863,4.92,66.1,67.2,64.1,Normal,Rail,1367.71,31.8
Hyderabad,Mumbai,618,57.84,65.7,94.3,84.0,Economy,Rail,1651.89,23.8
Delhi,Bangalore,747,38.71,98.7,82.9,95.1,Normal,Air,30050.4,19.4
Pune,Bangalore,1536,52.35,59.6,21.3,96.5,Normal,Air,19479.59,10.6
Mumbai,Chennai,1808,68.17,15.6,65.3,95.3,Express,Air,44963.42,21.9
Kolkata,Bangalore,1854,59.67,5.4,30.7,39.8,Express,Air,41895.17,7.1
Bangalore,Hyderabad,751,13.9,14.8,66.9,48.3,Express,Air,3565.92,10.0
Bangalore,Kolkata,1159,7.91,96.3,24.8,5.6,Normal,Road,478.84,41.1
Mumbai,Chennai,1808,98.73,91.4,88.7,48.1,Express,Rail,8542.82,44.7
Mumbai,Ahmedabad,1164,43.42,49.0,66.1,51.9,Express,Rail,2397.21,33.6
Bangalore,Hyderabad,751,2.8,22.2,38.2,49.4,Normal,Rail,201.44,20.3
Delhi,Bangalore,747,28.92,20.2,86.1,25.3,Normal,Air,5822.67,9.0
Hyderabad,Bangalore,1863,93.71,42.8,11.1,95.7,Express,Air,63192.06,18.3
Kolkata,Pune,1165,30.05,76.3,52.4,92.3,Normal,Rail,2757.98,39.6
Delhi,Ahmedabad,354,96.15,93.8,78.1,38.6,Normal,Rail,1122.23,21.5
Hyderabad,Ahmedabad,1078,49.92,73.7,35.5,58.3,Normal,Road,2634.89,47.0
Pune,Delhi,1004,86.5,11.3,40.5,65.9,Normal,Air,20136.76,12.8
Ahmedabad,Chennai,1240,31.39,20.7,29.9,96.0,Normal,Air,9452.81,17.6
Kolkata,Hyderabad,1729,40.04,84.7,70.8,64.7,Economy,Air,27928.88,13.2
Hyderabad,Chennai,869,71.74,14.7,18.5,49.1,Economy,Air,12815.58,18.7
Delhi,Ahmedabad,354,17.89,22.5,78.7,26.3,Economy,Road,257.42,23.4
Pune,Ahmedabad,1794,13.87,51.8,28.1,95.9,Economy,Rail,1204.8,63.8
Mumbai,Delhi,1685,67.2,17.5,61.8,36.2,Normal,Air,28864.5,18.4
Bangalore,Hyderabad,751,99.0,26.6,52.5,67.8,Express,Air,28590.81,17.4
Mumbai,Bangalore,1816,59.24,26.2,38.1,77.4,Express,Air,42055.44,17.4
Ahmedabad,Hyderabad,1430,68.12,12.5,99.2,59.3,Economy,Road,3934.03,63.6
Ahmedabad,Mumbai,1398,76.73,16.6,32.3,62.7,Economy,Road,4225.21,62.3
Mumbai,Pune,1509,5.85,68.6,31.8,99.6,Normal,Air,17219.39,9.1
Ahmedabad,Hyderabad,1430,96.23,10.9,85.5,39.4,Normal,Rail,4356.6,44.7
Kolkata,Delhi,313,60.24,30.9,13.5,73.0,Economy,Road,780.74,33.0
Delhi,Kolkata,776,62.9,95.2,35.5,59.2,Normal,Air,12063.35,6.2
Hyderabad,Delhi,740,12.38,99.3,16.5,9.6,Economy,Rail,214.14,31.6
Chennai,Pune,757,85.56,83.7,60.0,41.0,Economy,Air,12699.69,14.9
Kolkata,Chennai,869,21.52,39.7,14.6,82.6,Normal,Air,4399.36,12.1
Hyderabad,Kolkata,989,83.06,56.1,20.2,49.0,Economy,Air,16131.0,9.7
Delhi,Bangalore,747,60.11,67.3,83.0,41.9,Express,Air,18155.58,13.8
Chennai,Pune,757,52.61,21.9,45.3,6.8,Economy,Air,7527.57,19.6
Chennai,Kolkata,863,76.4,29.6,99.3,72.3,Normal,Air,15196.54,15.3
Kolkata,Ahmedabad,996,26.5,23.5,37.9,65.3,Normal,Road,1241.71,45.5
Kolkata,Ahmedabad,996,69.42,28.1,56.4,50.0,Express,Air,25918.06,16.5
Mumbai,Hyderabad,478,78.45,70.4,72.0,13.3,Express,Road,2662.61,18.8
Delhi,Mumbai,361,20.6,30.3,20.8,12.7,Normal,Road,384.41,28.9
Delhi,Bangalore,747,50.57,78.3,44.5,28.3,Express,Rail,1788.12,13.7
Mumbai,Ahmedabad,1164,67.67,21.4,75.0,83.9,Economy,Road,3389.66,56.3
Bangalore,Pune,1219,32.15,62.4,53.9,88.3,Express,Road,5338.47,31.4
Mumbai,Pune,1509,76.01,81.1,97.4,68.5,Normal,Air,41570.01,22.4
Delhi,Kolkata,776,29.82,17.6,77.7,52.4,Express,Road,1749.12,34.9
Bangalore,Pune,1219,62.87,14.1,52.0,69.2,Economy,Rail,1668.24,55.6
Hyderabad,Ahmedabad,1078,66.92,59.5,36.5,81.7,Economy,Rail,1635.52,36.5
Mumbai,Ahmedabad,1164,41.15,20.5,20.4,12.8,Normal,Road,2449.15,45.3
Pune,Kolkata,841,37.12,32.3,21.7,13.8,Normal,Road,1602.69,25.5
Delhi,Chennai,365,82.43,30.4,48.4,78.6,Normal,Rail,863.7,17.0
Bangalore,Ahmedabad,1506,15.66,59.6,16.0,71.1,Express,Rail,964.45,24.9
Kolkata,Delhi,313,92.44,40.8,92.3,98.0,Express,Rail,1178.86,18.7
Kolkata,Ahmedabad,996,94.08,93.4,29.4,30.8,Express,Air,33578.75,8.2
Kolkata,Bangalore,1854,84.34,67.6,77.5,32.4,Normal,Rail,5152.24,45.0
Hyderabad,Bangalore,1863,23.48,29.4,5.2,30.0,Normal,Rail,1207.55,38.9
Pune,Hyderabad,1952,80.2,51.1,54.1,80.8,Express,Rail,6565.8,42.9
Pune,Delhi,1004,38.2,87.1,89.1,63.0,Economy,Rail,2232.84,45.6
Kolkata,Mumbai,1957,8.11,94.2,14.3,78.8,Express,Air,15945.91,12.0
Bangalore,Kolkata,1159,21.86,51.1,90.1,17.6,Normal,Air,5855.07,23.0
Delhi,Ahmedabad,354,12.0,99.6,97.2,98.9,Economy,Air,12753.87,9.3
Mumbai,Ahmedabad,1164,29.15,18.1,26.8,87.2,Normal,Road,1541.66,33.3
Ahmedabad,Delhi,555,22.05,50.4,94.6,9.9,Normal,Road,570.43,36.6
Ahmedabad,Bangalore,1075,21.37,95.8,20.1,99.3,Express,Rail,2003.9,28.6
Hyderabad,Delhi,740,68.4,56.9,79.6,22.0,Normal,Road,2358.26,33.0
Hyderabad,Chennai,869,72.86,57.9,37.9,53.2,Express,Air,24115.66,18.7
Mumbai,Chennai,1808,80.0,62.2,30.7,58.3,Normal,Air,36595.99,23.1
Chennai,Bangalore,1818,25.89,24.0,92.2,75.8,Normal,Rail,1715.46,36.9
Ahmedabad,Hyderabad,1430,10.33,61.6,17.1,6.2,Economy,Air,3057.77,13.9
Kolkata,Pune,1165,20.0,64.5,78.4,85.7,Economy,Air,20781.45,26.9
Ahmedabad,Mumbai,1398,11.6,23.3,17.7,66.6,Economy,Air,3253.59,18.4
Delhi,Ahmedabad,354,25.82,52.8,84.7,75.0,Normal,Road,1281.3,30.2
Hyderabad,Bangalore,1863,62.13,56.3,60.9,93.8,Economy,Road,4454.37,90.2
Delhi,Bangalore,747,76.64,99.7,32.6,64.2,Economy,Road,2262.82,45.0
Mumbai,Delhi,1685,14.76,91.1,25.0,13.6,Express,Rail,1117.61,26.1
Pune,Delhi,1004,85.52,10.4,15.1,55.8,Economy,Rail,1968.39,46.5
Ahmedabad,Bangalore,1075,39.29,16.1,87.2,26.1,Normal,Road,2044.05,32.6
Chennai,Ahmedabad,585,21.95,86.7,76.3,38.1,Normal,Road,1499.67,29.4
Bangalore,Kolkata,1159,27.38,80.8,97.3,82.6,Economy,Air,31268.72,25.5
Mumbai,Pune,1509,39.15,86.8,93.0,15.2,Express,Road,4462.66,32.7
Ahmedabad,Mumbai,1398,33.36,15.8,18.2,68.1,Economy,Air,10018.61,23.0
Chennai,Mumbai,528,38.37,27.1,7.3,8.5,Normal,Air,4857.0,8.6
Hyderabad,Mumbai,618,86.45,19.5,20.2,31.7,Normal,Rail,1748.23,28.3
Ahmedabad,Bangalore,1075,22.64,12.3,62.2,33.2,Normal,Air,6634.74,13.7
Bangalore,Delhi,1766,99.9,92.9,89.5,20.1,Economy,Rail,3945.57,61.1
Ahmedabad,Pune,900,38.71,85.3,20.9,91.6,Normal,Rail,956.1,27.2
Chennai,Delhi,351,80.57,99.5,36.9,20.8,Economy,Rail,709.14,13.1
Pune,Delhi,1004,97.02,19.0,32.5,47.7,Economy,Rail,2231.1,41.4
Pune,Chennai,498,69.61,23.0,85.8,81.3,Express,Rail,1688.67,11.7
Chennai,Ahmedabad,585,35.12,85.4,27.3,89.0,Express,Rail,1023.67,25.7
Hyderabad,Delhi,740,81.27,29.2,13.9,7.2,Express,Rail,2551.32,25.1
Chennai,Hyderabad,801,52.71,84.6,7.5,81.4,Economy,Rail,1018.83,42.9
Bangalore,Ahmedabad,1506,26.46,30.0,58.4,40.4,Express,Rail,1819.9,36.8
Kolkata,Mumbai,1957,35.27,32.8,20.4,60.2,Economy,Air,14546.42,17.3
Delhi,Pune,1532,48.0,43.3,29.3,98.1,Express,Air,26626.3,24.1
Ahmedabad,Kolkata,461,86.25,88.0,91.2,50.7,Economy,Rail,903.23,18.3
Chennai,Kolkata,863,85.92,96.5,54.6,78.9,Express,Rail,3252.04,32.4
Bangalore,Hyderabad,751,90.61,20.1,31.9,50.8,Express,Air,26245.36,8.2
Hyderabad,Mumbai,618,22.03,90.5,6.9,5.8,Economy,Air,2884.54,13.4
Pune,Mumbai,1035,32.16,81.2,58.2,51.2,Normal,Road,2437.32,32.3
Bangalore,Ahmedabad,1506,8.09,70.0,6.9,32.4,Normal,Rail,386.73,46.3
Delhi,Hyderabad,1334,56.66,97.1,32.5,67.5,Economy,Rail,1811.51,37.8
Bangalore,Mumbai,707,71.06,78.3,73.7,89.8,Normal,Road,3349.28,21.8
Bangalore,Chennai,1449,75.17,95.2,51.0,63.8,Economy,Air,20758.13,20.5
Ahmedabad,Bangalore,1075,80.07,27.2,25.5,65.5,Normal,Air,22786.94,18.3
Ahmedabad,Delhi,555,41.67,9.5,9.1,97.1,Express,Air,9387.37,14.2
Chennai,Ahmedabad,585,59.64,48.9,11.0,25.5,Normal,Air,9028.65,12.9
Mumbai,Kolkata,1416,1.36,13.9,55.0,37.2,Economy,Rail,175.55,56.0
Mumbai,Chennai,1808,91.96,76.3,17.6,16.1,Express,Rail,7571.05,43.5
Chennai,Delhi,351,10.03,75.8,16.6,96.8,Economy,Air,1849.86,16.4
Kolkata,Hyderabad,1729,59.01,5.5,41.3,49.0,Express,Air,41329.08,7.4
Mumbai,Delhi,1685,61.58,12.5,80.2,94.3,Normal,Road,5536.7,61.5
Hyderabad,Chennai,869,56.96,29.4,17.8,97.1,Express,Rail,2230.48,22.6
Delhi,Chennai,365,6.76,88.1,6.9,79.4,Normal,Rail,113.18,22.3
Hyderabad,Delhi,740,4.09,19.9,31.2,75.2,Express,Road,553.97,33.2
Hyderabad,Pune,489,80.05,65.5,9.8,71.1,Normal,Air,10445.94,24.6
Delhi,Ahmedabad,354,14.59,28.9,77.9,44.8,Economy,Rail,160.39,21.4
Hyderabad,Delhi,740,50.57,52.3,16.9,70.2,Economy,Road,1347.9,30.9
Bangalore,Kolkata,1159,80.3,17.4,27.3,78.9,Normal,Rail,2750.32,40.5
Kolkata,Delhi,313,52.05,20.9,53.5,51.5,Economy,Rail,423.22,12.9
Kolkata,Ahmedabad,996,43.52,8.0,60.0,41.7,Normal,Rail,1367.38,31.7
Chennai,Hyderabad,801,16.09,80.2,62.8,46.2,Express,Rail,1792.98,31.7
Chennai,Delhi,351,79.3,51.8,98.5,33.3,Express,Rail,1343.96,27.9
Kolkata,Hyderabad,1729,30.82,43.7,49.4,73.1,Economy,Road,2264.8,83.0
Hyderabad,Mumbai,618,25.84,49.2,75.9,25.1,Economy,Air,3455.03,10.1
Delhi,Pune,1532,47.11,40.9,96.3,29.4,Express,Air,27776.9,23.2
Kolkata,Bangalore,1854,69.02,37.6,31.1,10.6,Express,Road,10019.66,36.2
Kolkata,Mumbai,1957,38.78,36.0,85.9,96.7,Normal,Rail,3791.55,54.5
Delhi,Mumbai,361,14.08,28.6,80.0,36.6,Economy,Road,234.55,33.5
Delhi,Pune,1532,76.26,61.9,74.8,44.5,Normal,Rail,3624.67,46.6
Delhi,Hyderabad,1334,1.03,79.8,26.0,71.5,Express,Road,2738.71,38.8
Pune,Chennai,498,79.34,12.4,39.7,48.4,Economy,Road,1711.39,26.4
Mumbai,Delhi,1685,75.0,55.2,65.5,84.6,Economy,Road,4907.05,71.8
Mumbai,Chennai,1808,36.14,49.0,73.6,43.5,Economy,Air,13789.02,27.3
Ahmedabad,Hyderabad,1430,36.75,40.1,46.7,75.5,Economy,Road,2258.39,57.0
Mumbai,Chennai,1808,3.53,59.9,30.2,26.0,Economy,Road,674.77,83.1
Pune,Delhi,1004,40.0,32.5,47.4,44.2,Economy,Air,7242.49,10.6
Bangalore,Mumbai,707,87.2,81.9,44.6,26.5,Express,Road,4242.52,30.7
Ahmedabad,Delhi,555,23.25,61.7,87.1,88.6,Normal,Road,2524.37,36.8
Delhi,Bangalore,747,72.26,32.7,61.2,7.9,Normal,Air,14830.06,13.1
Mumbai,Delhi,1685,94.08,53.1,24.2,91.0,Express,Air,54254.03,20.5
Delhi,Hyderabad,1334,54.25,61.5,34.7,34.5,Economy,Rail,1748.09,43.6
Kolkata,Bangalore,1854,87.77,17.7,53.3,61.0,Economy,Air,31277.06,19.1
Delhi,Mumbai,361,92.61,32.3,37.8,33.0,Express,Air,13634.72,4.9
Mumbai,Delhi,1685,63.8,63.1,16.3,77.3,Normal,Rail,3242.34,41.2
Chennai,Hyderabad,801,34.97,71.8,56.9,41.5,Economy,Air,5525.01,21.9
Bangalore,Kolkata,1159,34.17,27.9,93.3,84.3,Economy,Air,10522.48,20.8
Hyderabad,Mumbai,618,59.69,86.8,22.4,65.8,Normal,Air,8680.11,15.1
Bangalore,Chennai,1449,17.98,39.1,34.6,55.4,Normal,Road,1204.43,58.6
Mumbai,Chennai,1808,44.77,16.6,27.6,24.6,Express,Road,5963.06,54.8
Delhi,Chennai,365,34.02,37.3,60.0,34.6,Express,Rail,601.91,17.4
Mumbai,Ahmedabad,1164,32.7,70.0,62.8,38.1,Express,Air,14661.14,23.9
Hyderabad,Pune,489,82.18,56.2,78.3,99.5,Normal,Rail,1197.04,17.1
Pune,Ahmedabad,1794,28.42,69.0,24.2,16.8,Economy,Road,1835.56,75.4
Pune,Hyderabad,1952,53.59,73.6,50.2,32.9,Express,Air,39009.12,12.9
Pune,Hyderabad,1952,44.25,18.0,70.8,46.8,Express,Rail,3526.31,38.6
Mumbai,Hyderabad,478,93.36,17.2,74.6,34.8,Express,Rail,2015.4,15.2
Mumbai,Bangalore,1816,28.92,59.3,24.5,77.8,Economy,Road,2025.06,89.7
Hyderabad,Delhi,740,96.45,21.2,76.1,16.9,Express,Road,5238.61,33.1
Bangalore,Pune,1219,97.71,28.7,26.9,40.1,Economy,Air,22989.55,19.3
Mumbai,Bangalore,1816,82.01,42.9,23.9,90.0,Normal,Air,39554.57,18.2
Ahmedabad,Chennai,1240,64.97,32.6,32.5,35.5,Normal,Rail,2621.71,23.5
Kolkata,Pune,1165,34.02,69.2,90.3,47.8,Normal,Rail,2263.34,39.7
Pune,Ahmedabad,1794,84.16,83.4,37.9,14.5,Economy,Road,5920.2,70.7
Hyderabad,Mumbai,618,86.01,95.4,28.0,46.2,Economy,Rail,1264.67,32.7
Pune,Bangalore,1536,87.54,48.1,10.5,83.6,Normal,Road,6664.56,54.7
Chennai,Bangalore,1818,57.77,69.0,6.8,94.0,Express,Road,7761.21,47.1
Pune,Delhi,1004,34.94,85.5,24.9,41.6,Normal,Rail,1004.22,33.6
Mumbai,Ahmedabad,1164,67.41,6.3,76.5,29.7,Express,Rail,3545.33,21.8
Pune,Chennai,498,1.21,88.8,57.5,70.2,Economy,Air,7123.4,9.8
Mumbai,Kolkata,1416,21.94,69.3,65.0,18.8,Economy,Air,5710.23,24.5
Mumbai,Kolkata,1416,53.66,88.1,17.2,44.3,Economy,Road,3250.63,71.2
Hyderabad,Bangalore,1863,42.39,5.8,53.6,96.7,Normal,Air,19504.39,23.0
Delhi,Bangalore,747,13.55,61.7,13.2,17.2,Express,Air,3586.81,23.2
Pune,Ahmedabad,1794,43.93,80.4,12.6,95.1,Economy,Road,2967.2,91.3
Ahmedabad,Delhi,555,57.15,16.0,36.0,72.8,Express,Rail,1477.67,14.0
Hyderabad,Delhi,740,61.88,95.5,45.2,40.1,Economy,Air,9850.87,21.2
Pune,Hyderabad,1952,77.51,15.5,25.4,15.4,Economy,Rail,3337.53,61.8
Bangalore,Ahmedabad,1506,17.63,13.8,75.1,94.8,Normal,Road,1400.99,44.2
Kolkata,Bangalore,1854,1.73,50.0,99.2,44.5,Express,Air,30328.83,19.5
Kolkata,Bangalore,1854,70.13,33.9,29.0,18.5,Express,Rail,5520.57,40.9
Mumbai,Pune,1509,13.15,36.3,36.0,56.6,Normal,Rail,640.14,42.4
Chennai,Mumbai,528,77.07,37.3,24.8,77.6,Normal,Rail,1111.87,21.5
Pune,Kolkata,841,56.48,45.7,75.8,56.8,Normal,Rail,1419.1,22.6
Mumbai,Ahmedabad,1164,34.28,27.6,81.2,84.4,Express,Road,3146.44,26.2
Hyderabad,Pune,489,46.14,90.2,63.0,73.9,Express,Rail,1819.19,18.0
Delhi,Hyderabad,1334,77.45,88.3,82.7,65.0,Economy,Air,23975.67,17.2
Ahmedabad,Bangalore,1075,25.96,85.5,8.2,74.9,Express,Air,9945.9,23.6
Mumbai,Kolkata,1416,19.01,71.9,90.7,25.7,Normal,Road,2431.22,52.3
Delhi,Bangalore,747,73.73,15.8,88.9,23.8,Express,Road,4391.4,22.4
Chennai,Bangalore,1818,40.04,31.7,46.4,39.2,Express,Rail,3259.22,36.4
Ahmedabad,Kolkata,461,55.14,98.9,38.2,52.6,Express,Air,9516.31,11.8
Ahmedabad,Chennai,1240,10.35,88.0,13.2,92.2,Express,Rail,1175.33,31.1
Pune,Kolkata,841,70.99,94.3,81.0,65.7,Express,Rail,3491.82,26.9
Bangalore,Mumbai,707,76.31,68.7,96.4,42.3,Normal,Air,14758.79,17.0
Kolkata,Mumbai,1957,2.27,26.8,94.5,94.2,Normal,Road,4800.94,75.3
Delhi,Ahmedabad,354,9.83,30.9,21.0,74.8,Normal,Rail,111.57,14.9
Hyderabad,Mumbai,618,84.0,31.8,40.5,46.5,Economy,Air,11398.85,14.3
Mumbai,Chennai,1808,54.22,79.7,94.5,69.6,Economy,Air,38597.19,24.4
Bangalore,Kolkata,1159,95.71,56.6,42.9,18.6,Express,Rail,4903.08,19.5
Bangalore,Delhi,1766,30.35,35.5,76.3,99.3,Express,Road,7819.17,47.4
Bangalore,Hyderabad,751,88.0,58.1,84.3,59.8,Express,Air,26597.86,23.6
Delhi,Pune,1532,98.49,9.8,54.4,36.5,Economy,Rail,3293.72,61.8
Kolkata,Chennai,869,97.72,47.9,25.4,73.1,Economy,Road,3599.34,42.4
Bangalore,Delhi,1766,81.82,19.2,10.9,89.0,Normal,Road,7660.9,58.4
Pune,Mumbai,1035,84.58,77.2,79.4,49.6,Express,Air,34319.18,8.2
Delhi,Chennai,365,3.99,14.8,17.9,89.8,Express,Road,119.33,11.9
Ahmedabad,Pune,900,34.04,6.9,93.7,70.0,Normal,Road,1403.18,38.6
Kolkata,Ahmedabad,996,39.25,12.6,90.5,71.4,Express,Rail,1615.66,18.8
Mumbai,Delhi,1685,35.41,9.9,45.3,93.0,Express,Air,22077.07,9.6
Bangalore,Ahmedabad,1506,51.4,71.1,47.6,14.2,Normal,Road,3621.11,53.6
Bangalore,Pune,1219,69.56,87.8,79.8,51.8,Express,Air,33037.03,20.8
Ahmedabad,Hyderabad,1430,1.63,17.1,66.4,59.9,Normal,Road,1018.6,42.0
Kolkata,Mumbai,1957,0.51,97.1,25.8,56.8,Express,Air,21949.19,22.4
Kolkata,Bangalore,1854,89.86,37.3,58.6,75.1,Economy,Air,35071.37,20.5
Kolkata,Ahmedabad,996,65.29,51.2,30.8,72.5,Express,Road,4396.97,25.0
Pune,Kolkata,841,85.97,43.3,49.7,66.6,Economy,Rail,1689.08,41.8
Ahmedabad,Kolkata,461,37.12,86.6,36.1,72.0,Normal,Rail,587.03,17.0
Pune,Delhi,1004,20.91,91.5,15.6,17.3,Economy,Rail,552.06,33.6
Delhi,Mumbai,361,42.45,34.1,27.7,80.8,Express,Road,1165.88,17.0
Ahmedabad,Mumbai,1398,10.26,78.2,19.3,95.9,Normal,Road,1879.97,49.9
Pune,Chennai,498,20.54,57.8,81.5,96.8,Economy,Rail,1190.69,18.2
Hyderabad,Kolkata,989,77.37,73.0,69.3,45.7,Economy,Air,15180.82,19.0
Pune,Kolkata,841,48.09,28.2,88.0,79.2,Express,Road,3188.49,23.1
Bangalore,Hyderabad,751,19.99,47.4,45.8,53.7,Express,Air,6955.62,20.9
Delhi,Ahmedabad,354,51.52,96.2,25.0,87.7,Normal,Air,4197.03,11.8
Delhi,Mumbai,361,33.6,51.7,83.7,62.3,Express,Air,7468.05,24.0
Bangalore,Hyderabad,751,63.36,17.6,60.1,54.7,Normal,Air,11314.49,13.7
Bangalore,Mumbai,707,92.95,21.8,91.3,79.1,Express,Rail,2695.5,15.2
Delhi,Bangalore,747,66.44,46.2,55.8,90.3,Normal,Rail,1471.16,25.9
Pune,Bangalore,1536,67.23,26.7,62.2,12.1,Economy,Air,18775.31,17.5
Pune,Kolkata,841,94.99,59.5,59.0,25.6,Normal,Road,4147.83,37.5
Delhi,Ahmedabad,354,14.46,16.1,72.4,28.0,Normal,Air,1329.09,12.5
Mumbai,Kolkata,1416,53.89,79.1,15.5,56.0,Normal,Rail,2097.44,31.9
Pune,Mumbai,1035,94.47,97.3,22.3,49.4,Economy,Air,19753.71,10.0
Pune,Hyderabad,1952,70.11,35.7,6.1,18.3,Express,Air,49258.07,19.6
Hyderabad,Kolkata,989,77.59,80.2,7.6,64.1,Express,Air,28366.05,24.2
Delhi,Pune,1532,69.88,30.4,80.8,98.9,Express,Road,8719.37,33.8
Chennai,Delhi,351,50.57,49.4,26.2,73.5,Normal,Rail,508.35,29.3
Hyderabad,Mumbai,618,99.14,84.9,63.8,42.2,Express,Road,4583.49,26.8
Ahmedabad,Bangalore,1075,14.67,20.3,71.3,34.2,Normal,Air,4080.52,12.7
Bangalore,Mumbai,707,95.01,6.0,52.2,17.9,Normal,Air,15314.84,22.4
Ahmedabad,Pune,900,89.34,46.5,58.5,86.4,Express,Road,6509.41,25.7
Pune,Hyderabad,1952,59.64,5.9,93.4,54.0,Economy,Road,4900.4,92.8
Chennai,Ahmedabad,585,3.02,63.1,78.2,63.7,Economy,Rail,858.95,26.7
Bangalore,Pune,1219,58.75,67.9,87.2,87.3,Normal,Rail,3671.62,27.7
Delhi,Mumbai,361,10.04,75.6,55.9,63.4,Normal,Road,907.17,25.0
Hyderabad,Ahmedabad,1078,9.0,47.5,58.6,23.9,Economy,Road,579.64,54.6
Chennai,Bangalore,1818,1.82,75.1,69.0,46.4,Normal,Air,19955.26,24.3
Bangalore,Ahmedabad,1506,90.39,66.8,11.1,18.3,Normal,Rail,3708.96,43.6
Mumbai,Bangalore,1816,82.83,98.2,70.2,59.9,Express,Road,12032.38,39.0
Delhi,Kolkata,776,44.36,99.9,54.3,62.2,Express,Air,19230.76,24.3
Bangalore,Chennai,1449,78.19,22.8,32.3,39.3,Economy,Air,22021.25,25.5
Bangalore,Hyderabad,751,11.13,14.1,67.0,10.1,Express,Air,3163.51,15.7
Pune,Delhi,1004,26.71,93.9,11.5,97.5,Normal,Road,1366.11,46.7
Pune,Delhi,1004,99.01,48.6,64.1,22.7,Normal,Air,26563.54,24.9
Kolkata,Ahmedabad,996,46.01,55.3,8.5,42.9,Economy,Road,1659.8,58.0
Hyderabad,Bangalore,1863,99.66,60.5,99.9,30.9,Normal,Road,9024.72,56.7
Bangalore,Delhi,1766,5.74,42.5,40.6,40.7,Economy,Rail,539.24,47.2
Hyderabad,Ahmedabad,1078,37.57,48.5,36.3,56.1,Express,Road,3235.63,36.8
Bangalore,Kolkata,1159,10.07,62.2,51.3,26.4,Economy,Air,4173.47,11.0
